product_name,embedding
【限时特惠】苹果iPhone 13 Pro 512G 高速5G手机,"[-7.77424872e-02  6.50847657e-03  1.26759376e-04  1.48450164e-02
  1.57464817e-02  2.19096094e-02 -5.94417043e-02  6.11480065e-02
  3.65776732e-03 -1.90599635e-02  8.56427383e-03 -5.11686355e-02
  8.81593451e-02 -3.89913307e-03 -5.43689281e-02  1.27812354e-02
  5.15812449e-02 -2.33302489e-02 -4.22767103e-02 -7.20082689e-03
 -2.58887708e-02 -1.20546892e-02 -3.53973173e-02  6.13312088e-02
 -2.14001834e-02  2.77673341e-02  3.74327181e-03 -6.61738124e-03
  5.34915179e-02 -3.13376896e-02  2.18557455e-02 -2.89965570e-02
 -3.22297309e-03  1.95073907e-03  2.13833395e-02  4.69667912e-02
  4.54971790e-02  4.71585104e-03  3.74190100e-02 -2.56112907e-02
  8.34112987e-04  6.56383932e-02  5.51583990e-02  3.12236138e-03
 -4.35261317e-02 -2.84422599e-02  3.95455919e-02 -4.24618609e-02
 -4.80724052e-02  3.69566865e-02  3.91671574e-03  3.81408334e-02
  8.68039206e-03  8.54896158e-02  7.15251081e-03 -2.15512253e-02
  8.99560601e-02 -2.33289339e-02 -2.54978184e-02  1.18467055e-01
 -6.97542652e-02 -3.84508260e-02 -3.09558958e-02  7.53383525e-03
  4.44097370e-02  5.67347649e-03 -2.56445864e-03  2.96622012e-02
  1.55240977e-02  1.57223150e-01  1.80434752e-02 -3.38006765e-02
 -1.39893424e-02 -2.64691729e-02  1.20651446e-01  8.03990439e-02
 -4.43250462e-02 -2.63209250e-02 -4.02070247e-02 -2.61614867e-03
 -6.67865388e-03  5.29265264e-03 -2.22061016e-02  1.45787345e-02
  1.58546735e-02  5.68865128e-02 -3.39042768e-02  5.23518510e-02
  2.17184108e-02 -1.77765675e-02  5.72990859e-03 -2.16533011e-03
  4.13273312e-02 -3.23465355e-02 -3.52206011e-03 -8.81720427e-03
  8.07764102e-03 -5.92546212e-03 -6.31618947e-02  2.29923762e-02
 -7.05836434e-03 -3.67688537e-02 -6.25918582e-02  6.16788454e-02
  8.80202465e-03 -3.09020262e-02 -2.86298655e-02 -4.64918800e-02
 -1.90480072e-02 -5.44621842e-04 -3.86099815e-02 -7.11729676e-02
  4.55165692e-02  2.73765009e-02  6.40477566e-03  1.71485171e-02
 -4.87972833e-02  2.74163764e-02  1.24739809e-02  2.60985810e-02
  3.06706596e-02  2.72622611e-02  2.27928311e-02  5.08621782e-02
  3.78875509e-02  2.09839437e-02 -1.97131913e-02 -4.62550186e-02
  1.98256802e-02  4.63182200e-03  2.62699146e-02  5.19348904e-02
  8.32790509e-03 -5.52710742e-02 -1.84760019e-02 -2.72639338e-02
  1.22727798e-02  5.94496215e-03  8.49274546e-02 -4.71554324e-02
 -5.35525680e-02  2.11442225e-02 -5.29254880e-03 -6.00647889e-02
  1.34055810e-02 -1.59434751e-02  1.83722805e-02 -1.04992781e-02
  2.22109202e-02  3.08978627e-03 -2.12822296e-02  1.00591872e-02
  4.49940935e-02 -5.32098003e-02 -2.76400335e-02  4.40029893e-03
  1.38185092e-03 -6.40066117e-02 -3.12131159e-02 -3.03441733e-02
 -1.91651974e-02 -5.07213315e-03  5.97545803e-02  2.08040290e-02
 -4.18275013e-05  1.29556775e-01  2.63575055e-02  6.67299703e-02
 -3.41430269e-02 -6.23350926e-02 -3.85838971e-02 -3.56266648e-02
 -4.80003422e-03 -1.68787520e-02  1.08784260e-02 -1.24835297e-02
 -3.14370333e-03 -1.92731433e-02 -1.15977675e-02  4.93175630e-03
 -3.35093327e-02  1.81991532e-02 -3.83709967e-02 -3.71559896e-02
 -4.39125299e-02  1.77259501e-02 -1.63450930e-03 -2.94850185e-03
  3.22769172e-02  3.34374537e-03 -1.69850327e-02 -1.81274712e-02
 -2.51592267e-02 -3.64841893e-03  6.13321327e-02  5.29945455e-03
  2.35255752e-02 -1.78667977e-02 -2.88153309e-02 -4.60063815e-02
  3.65708545e-02  9.50344466e-03 -3.52558121e-02  2.34082434e-03
 -3.49548161e-02  3.33260372e-02  2.93250754e-02 -6.50911033e-02
  3.72056663e-03 -2.62108427e-02 -7.98123404e-02  2.53484901e-02
 -8.30229744e-03 -1.13648064e-02  2.82226466e-02  2.81619988e-02
 -1.23289144e-02 -5.32964338e-03  4.01945971e-02 -6.88014878e-03
  8.91165400e-05 -3.42536643e-02 -1.97404921e-02 -8.66332091e-03
 -2.16625035e-02  4.08046916e-02  2.66439039e-02  2.51150317e-03
  1.58649180e-02 -5.14003970e-02 -1.05594397e-02  2.15550810e-02
  1.19183650e-02  1.77691989e-02 -5.39600337e-03  2.15226170e-02
  1.82935521e-02  1.29932342e-02 -2.17018332e-02  1.73607469e-02
  1.64628550e-02  2.40834802e-02  6.03186153e-03 -6.62247911e-02
 -7.00976104e-02  2.94123241e-03 -2.12552063e-02 -5.22348471e-02
  2.59896666e-02 -2.64803078e-02  3.54906842e-02 -6.19495735e-02
  1.06581459e-02  3.91297322e-03 -1.44977374e-02  1.29767926e-02
 -2.11694520e-02 -4.23373543e-02  4.09570411e-02  3.06098126e-02
  1.10739525e-02  2.76207048e-02 -5.66804186e-02  2.89522558e-02
 -2.62854695e-02 -4.38127108e-02 -5.57747111e-03  3.62988561e-02
 -5.04756570e-02 -4.67544384e-02  5.04620001e-02 -1.78624131e-02
  5.51488847e-02 -3.65409330e-02  3.56252003e-03 -2.16626609e-03
  2.00565681e-02 -2.58411374e-02  4.19102684e-02 -6.53403485e-03
 -3.83265540e-02  2.27071624e-02 -3.02203894e-02  3.09545593e-03
 -3.27283703e-02 -1.08753657e-02 -4.59632762e-02  2.49917768e-02
  2.33367784e-03  2.53102295e-02  2.16919240e-02  5.02329413e-03
  7.05825984e-02  9.00585484e-03 -3.36811543e-02  2.66173054e-02
 -4.00495864e-02  3.22208041e-03  1.27271777e-02 -3.60185057e-02
 -8.38782564e-02  2.36010645e-02 -4.53935638e-02  1.50873670e-02
  3.90994847e-02 -3.95238306e-03  1.17595144e-01  2.96790674e-02
  5.67789015e-04 -6.09731488e-02 -7.25737885e-02 -4.39149067e-02
 -2.18679570e-02  2.48362985e-03  6.77216798e-02 -3.32239494e-02
  4.11992297e-02  6.50459575e-03 -2.56109703e-02 -2.79889293e-02
  1.14488415e-02 -2.05050930e-02  2.86165737e-02  1.17066652e-02
  8.02313723e-03 -4.87173013e-02  3.42573039e-02 -2.96583865e-02
 -1.13629080e-01 -4.06159059e-04 -3.08979321e-02  3.07224505e-02
 -1.21349096e-02  6.29453957e-02 -5.78308180e-02  8.86411127e-03
  2.06214376e-02  7.60950660e-03  4.42837877e-03  2.32268609e-02
 -2.15275977e-02 -3.88668105e-02 -1.70818903e-02 -2.34620441e-02
  1.09532941e-02  5.17500453e-02 -8.85834359e-03 -2.21205633e-02
 -2.06162669e-02 -1.42323086e-03 -3.00102192e-03 -5.50442897e-02
 -5.09005971e-02  1.01728458e-03 -5.81182502e-02  2.18572933e-02
 -6.67715818e-03  3.72581668e-02  5.59123121e-02 -2.02552471e-02
  1.12152928e-02 -1.83743201e-02 -4.27000923e-03  1.13111380e-02
 -2.64524538e-02 -6.91800565e-02  1.38369435e-02  2.88917813e-02
  5.73390834e-02  1.84271149e-02  4.40376662e-02 -3.64042185e-02
  1.47187663e-02  8.09564441e-03 -1.07252924e-02  2.16175448e-02
 -6.53801369e-04  1.41343037e-02 -4.96413093e-03 -1.85181815e-02
  1.57262851e-02 -1.96776632e-03  1.79346185e-02  4.03691866e-02
  6.98077213e-03 -3.27598915e-04  4.26930264e-02  2.40386091e-02
 -3.30305286e-02  6.51407463e-04  4.36163098e-02  5.64385317e-02
 -1.07423067e-02 -3.71311009e-02  6.19768631e-03 -3.89568461e-03
  1.19369822e-02  4.97080497e-02  1.00455144e-02  1.55832171e-02
  6.32844567e-02 -2.98858043e-02 -5.21341339e-03 -5.60135506e-02
  3.92872356e-02 -6.99632391e-02  1.67477666e-03  4.31604683e-02
 -7.28039220e-02 -2.94094663e-02  4.88302857e-02 -3.29640098e-02
 -6.69399649e-02  7.07965251e-03  4.45040651e-02  1.40545657e-02
  1.31268734e-02  1.21994959e-02 -5.87585680e-02  2.00460553e-02
 -4.37375568e-02  1.52678853e-02  8.70612077e-03  4.22727317e-02
  2.85943504e-02 -2.05915067e-02  3.31490338e-02  3.50525379e-02
  8.42132792e-03 -1.82498619e-02  1.67501643e-02  2.42099781e-02
 -2.57531349e-02  8.62550084e-03  5.20166531e-02  1.26258768e-02
 -4.65719495e-03 -5.45385890e-02  5.88953458e-02  7.49452412e-02
 -6.93413317e-02 -7.45614525e-04 -6.60771132e-02  7.38483742e-02
 -3.80686298e-02 -2.68277414e-02 -2.54218612e-04  3.87448142e-03
 -1.97196822e-03 -5.28636575e-03  1.07290214e-02  7.92182144e-03
 -4.58803326e-02 -5.29131629e-02 -5.13902344e-02  2.45162752e-02
  4.21289913e-02 -1.11307809e-03 -1.60258353e-01 -1.83110381e-03
 -1.54617289e-02 -4.84832674e-02 -3.45710814e-02  2.63582729e-02
  3.26233101e-03 -2.15368229e-03  6.47626147e-02  4.66515776e-04
 -1.13169782e-01 -2.23646052e-02  1.53162787e-02 -1.70313342e-05
  1.81716736e-02  4.69964184e-02  4.20640875e-03 -2.02985611e-02
  2.67533921e-02 -5.44433370e-02  1.00288950e-02 -1.34028017e-03
 -3.06464806e-02  1.74906384e-02  1.98619496e-02  9.29052942e-03
  1.76932067e-02 -4.87912707e-02 -2.68820580e-02  2.58768182e-02
 -2.96792369e-02 -2.21228097e-02 -2.12707948e-02 -1.02147991e-02
 -9.98001196e-04  1.26801175e-03 -3.30660567e-02 -4.85837236e-02
  7.13562369e-02 -6.46625161e-02  6.17458811e-03  3.37624829e-03
 -2.75321584e-02 -9.16615129e-03  7.01132491e-02 -4.44370434e-02
 -9.05565079e-03  1.59608796e-02  3.79824056e-03 -3.56808044e-02
 -1.08849490e-02 -3.91765162e-02 -5.60515113e-02  1.92894116e-02
  5.10271415e-02 -3.88037041e-02  5.58194797e-03  6.13609795e-03
 -2.06332169e-02  1.44739877e-02  7.60665210e-03  5.65453991e-02
 -1.69021022e-02  2.69888379e-02  4.92035458e-03  9.23177227e-04
  4.41993847e-02 -3.09775826e-02  8.21319818e-02  2.60486975e-02
 -3.63359302e-02 -2.98130922e-02  7.00985687e-03  1.62245147e-02
  4.04658960e-03  1.49102751e-02 -4.01253290e-02  9.33266990e-03
 -4.37115431e-02  4.79950123e-02  1.00006863e-01  6.79938048e-02
  1.69332400e-02  4.82815271e-03 -1.64345410e-02  3.99117842e-02
  4.11518104e-02  7.57056987e-03  1.49619952e-02  1.95953483e-03
 -5.84840626e-02  2.65928134e-02  8.34397506e-03  3.14633027e-02
 -2.41921078e-02 -1.96140973e-04  6.16346300e-03 -1.64626278e-02
 -4.28446271e-02  4.85565811e-02 -3.95668074e-02  1.27825392e-02
 -4.03091721e-02  2.09808489e-03  4.35554609e-03  5.42750247e-02
 -1.85764655e-02 -3.05065494e-02  1.39670158e-02  2.31787432e-02
 -3.88550535e-02  6.20744564e-02 -1.73292737e-02 -3.86364609e-02
  5.78969950e-03  4.35578637e-02  3.88269126e-02  2.06928346e-02
  2.43993290e-02 -7.69777410e-03  4.73443344e-02  1.54720317e-03
  6.00790121e-02 -2.15654746e-02  1.24935051e-02  8.66485089e-02
 -7.92830437e-03  1.13349333e-02 -2.07568519e-02 -1.68314967e-02
 -5.12673743e-02 -7.77368993e-03  4.89018187e-02  6.17909916e-02
  6.44848589e-03 -5.16223256e-03  2.53566876e-02 -4.41228263e-02
  3.86950225e-02  4.50018086e-02  2.91176140e-02  3.61978561e-02
  1.87820848e-02  1.61644761e-02 -5.54982852e-03 -3.39356512e-02
  4.69910027e-03 -1.34833744e-02  2.50773095e-02 -1.15977656e-02
 -5.68316784e-03  1.17492480e-02  1.54900299e-02 -7.21102655e-02
 -5.20063676e-02 -3.35993730e-02  2.58200783e-02  9.53220949e-03
  1.83725953e-02  5.15626296e-02  2.33965460e-02 -3.62359174e-02
  1.70971587e-04  1.20812329e-02  4.22181413e-02  3.95864546e-02
 -3.09790615e-02  3.35936584e-02  2.27822065e-02 -3.15658078e-02
  1.76774487e-02 -5.97907696e-03  5.02523594e-02  6.51006177e-02
  1.27122914e-02  2.66201291e-02 -5.12961000e-02 -2.76291743e-03
  2.39717234e-02  1.76346246e-02  6.70246929e-02 -3.34551074e-02
  2.23158952e-02 -3.98801044e-02  1.73114927e-03  7.25256801e-02
 -1.61010139e-02  4.83722128e-02  3.15740183e-02 -5.57382330e-02
  9.91370343e-03  4.10862975e-02  2.43962500e-02 -7.66845793e-02
  8.51473119e-03 -6.26234710e-02  2.57961955e-02  2.01180708e-02
 -1.96470842e-02  5.79349883e-03  1.11247888e-02 -3.52328010e-02
  2.27309410e-02 -1.75952259e-02 -2.78525222e-02 -4.42080610e-02
  3.79685406e-03  3.54233268e-03 -1.88754592e-02 -9.64138284e-03
 -7.72043644e-03  3.62289436e-02 -7.66769191e-03  8.69325772e-02
 -5.62582212e-03 -9.42476373e-03  2.31339992e-03 -1.04082497e-02
 -5.73942484e-03 -1.51880411e-02 -9.08727199e-03 -4.14681947e-03
  6.22291118e-02  3.67365382e-03 -1.65780447e-02  4.39669862e-02
  1.91866886e-02 -4.90051843e-02  3.22897211e-02  1.91055946e-02
 -3.96481454e-02 -2.64651719e-02  4.74900082e-02 -2.91837025e-02
  1.43787796e-02  1.54125514e-02  4.53524962e-02  4.89149839e-02
 -1.01172095e-02  2.89151371e-02  4.18739691e-02  9.52660292e-03
 -4.91814017e-02 -3.99111165e-03  2.12144349e-02 -2.79539879e-02
 -1.86815355e-02  3.72964516e-02 -1.92943215e-02 -6.86982945e-02
  3.24796177e-02 -1.36206709e-02  7.94142112e-03  2.23558899e-02
  1.08718453e-02  3.80180078e-03  8.14882666e-03 -6.88481145e-03
  2.34284177e-02 -4.38707545e-02 -3.49310450e-02  1.92553233e-02
 -1.56809893e-02  3.36233601e-02  5.99287115e-02 -2.01865099e-02
  1.84086133e-02 -4.93621640e-03 -3.28499936e-02 -1.38992667e-02
  2.17791963e-02 -6.07140479e-04  2.53026765e-02 -1.55844148e-02
  2.89583001e-02  2.59084124e-02  7.24705830e-02  9.52675752e-03
  5.19968979e-02  4.62970473e-02 -5.31346798e-02 -1.06578702e-02
 -5.01408279e-02 -2.29205340e-02  1.43627925e-02 -3.07345819e-02
  3.36752459e-02 -2.92632096e-02 -3.58749069e-02 -1.55070843e-02
  1.41888391e-02 -2.60632969e-02  3.36710997e-02  5.12042157e-02
 -3.47318538e-02  3.29621509e-02  2.54279148e-04 -8.00745469e-03
 -7.78264320e-03 -5.45358732e-02  2.65858676e-02  1.01733627e-02
 -1.84419900e-02 -3.59386764e-02  5.64544573e-02  3.57093737e-02
 -4.78697987e-03 -2.87966803e-02 -5.46862558e-02  4.85068373e-02]"
